region,Resource,technology,cluster,R_ID,Zone,Num_VRE_Bins,CapRes_1,CapRes_2,THERM,VRE,MUST_RUN,STOR,FLEX,LDS,HYDRO,ESR_1,ESR_2,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,voltage_level,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Ratio_power_to_energy,Min_Duration,Max_Duration,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,NACC_Eff,NACC_Peak_to_Base,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,ids,HEAT,TRADER,NACC,Commit,Hydro_level,ESR_3,ESR_4,ESR_5,ESR_6,CapRes_3,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,MinCapTag_6,MinCapTag_7,MinCapTag_8,MinCapTag_9,MinCapTag_10,MinCapTag_11,MinCapTag_12,MinCapTag_13
NY_Z_B,NY_Z_B_onshore_wind_turbine_1,Onshore Wind Turbine,1,31,3,1,0.0,0.8,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,341.2,0.0,3.0,341.199,0,113.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43000,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_B,NY_Z_B_small_hydroelectric_1,Small Hydroelectric,1,32,3,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,298.3,0.0,9.0,34.2,-1,33.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53201,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.091,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_B,NY_Z_B_solar_photovoltaic_1,Solar Photovoltaic,1,33,3,1,0.0,0.8,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,170.7,0.0,54.0,170.694,0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22623,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
NY_Z_C&E,NY_Z_C&E_biomass_1,Biomass,1,34,4,0,0.0,0.93,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,76.2,0.0,40.0,135.6,-1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,150850,0.0,0,0,6.89,0.0,0.0,0.0,0.0,0.0,16.03,1.438,1.833,trans,None,0.319,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,Conventional Hydroelectric,1,35,4,0,0.0,0.8,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,64.2,0.0,11.0,64.196,-1,5.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53201,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.086,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.083,0.083,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.5,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,1,36,4,0,0.0,0.93,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1768.2,0.0,13.0,1768.195,0,136.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15506,0.0,0,0,4.4,0.0,0.0,0.0,104.0,2.0,8.13,1.994,2.053,trans,middle_atlantic_naturalgas,0.435,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,1,37,4,0,0.0,0.93,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,106.3,0.0,1.0,106.3,0,106.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58012,0.0,0,0,1.19,0.0,0.0,0.0,99.0,13.7,11.86,0.0,0.0,0,middle_atlantic_naturalgas,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_C&E,NY_Z_C&E_nuclear_1,Nuclear,1,38,4,0,0.0,0.93,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2777.0,0.0,3.0,2777.001,0,925.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,271041,0.0,0,0,2.84,0.0,0.0,0.0,280.0,0.0,10.44,0.0,0.0,trans,middle_atlantic_uranium,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
NY_Z_C&E,NY_Z_C&E_onshore_wind_turbine_1,Onshore Wind Turbine,1,39,4,1,0.0,0.8,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1922.4,0.0,31.0,1922.403,0,62.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43000,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_C&E,NY_Z_C&E_small_hydroelectric_1,Small Hydroelectric,1,40,4,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,243.2,0.0,201.0,503.907,-1,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53201,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.319,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_C&E,NY_Z_C&E_solar_photovoltaic_1,Solar Photovoltaic,1,41,4,1,0.0,0.8,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,701.8,0.0,132.0,701.844,0,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22623,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,Conventional Hydroelectric,1,42,5,0,0.0,0.8,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,921.5,0.0,24.0,921.504,-1,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53201,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.017,0.0,1.0,1.0,1.6172327168949314,1.0,0.0,0.0,0.0,0.0,0.0,0.083,0.083,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.5,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,1,43,5,0,0.0,0.93,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,280.0,0.0,1.0,280.0,0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18649,0.0,0,0,5.15,0.0,0.0,0.0,104.0,2.0,9.32,0.0,0.0,trans,middle_atlantic_naturalgas,0.321,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,2,44,5,0,0.0,0.93,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,91.0,0.0,1.0,91.0,0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18649,0.0,0,0,5.15,0.0,0.0,0.0,104.0,2.0,8.39,0.0,0.0,trans,middle_atlantic_naturalgas,0.835,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_D,NY_Z_D_onshore_wind_turbine_1,Onshore Wind Turbine,1,45,5,1,0.0,0.8,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,678.5,0.0,6.0,678.498,0,113.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43000,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_D,NY_Z_D_small_hydroelectric_1,Small Hydroelectric,1,46,5,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,21.0,0.0,35.0,63.49,-1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53201,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.194,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_D,NY_Z_D_solar_photovoltaic_1,Solar Photovoltaic,1,47,5,1,0.0,0.8,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,70.8,0.0,24.0,70.8,0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22623,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,Conventional Hydroelectric,1,48,6,0,0.0,0.8,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,274.9,0.0,25.0,274.9,-1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53201,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.197,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.083,0.083,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.5,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_F,NY_Z_F_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,1,49,6,0,0.0,0.95,0,0,0,1,0,0,0,0,0,0.0,0.0,18083.8,1166.7,0.0,4.0,1166.7,-1,291.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53201,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.003,0.0,0.866,0.866,0.0,0.0063,0.0,16.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,1,50,6,0,0.0,0.93,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3499.8,0.0,10.0,3499.8,0,349.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12058,0.0,0,0,4.06,0.0,0.0,0.0,104.0,2.0,7.43,0.431,0.302,trans,middle_atlantic_naturalgas,0.54,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,2,51,6,0,0.0,0.93,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,293.3,0.0,3.0,293.301,0,97.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18649,0.0,0,0,5.15,0.0,0.0,0.0,104.0,2.0,8.72,0.649,0.658,trans,middle_atlantic_naturalgas,0.757,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_F,NY_Z_F_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,1,52,6,0,0.0,0.93,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.4,0.0,1.0,4.4,0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15769,0.0,0,0,5.97,0.0,0.0,0.0,135.0,3.5,9.66,0.0,0.0,trans,middle_atlantic_naturalgas,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_F,NY_Z_F_small_hydroelectric_1,Small Hydroelectric,1,53,6,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,112.5,0.0,68.0,202.3,-1,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53201,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.23,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_F,NY_Z_F_solar_photovoltaic_1,Solar Photovoltaic,1,54,6,1,0.0,0.8,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,422.7,0.0,80.0,422.72,0,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22623,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,1,55,7,0,0.0,0.93,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1884.7,0.0,7.0,1884.701,0,269.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12805,0.0,0,0,4.05,0.0,0.0,0.0,104.0,2.0,6.62,0.0,0.195,trans,middle_atlantic_naturalgas,0.397,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,2,56,7,0,0.0,0.93,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,21.7,0.0,1.0,21.7,0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18649,0.0,0,0,5.15,0.0,0.0,0.0,104.0,2.0,13.86,0.0,0.0,trans,middle_atlantic_naturalgas,0.429,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,1,57,7,0,0.0,0.93,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,83.8,0.0,2.0,83.8,0,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15769,0.0,0,0,5.97,0.0,0.0,0.0,135.0,3.5,23.47,0.142,0.201,trans,middle_atlantic_naturalgas,0.119,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,2,58,7,0,0.0,0.93,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,24.8,0.0,1.0,24.8,0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15769,0.0,0,0,5.97,0.0,0.0,0.0,135.0,3.5,12.5,0.0,0.0,trans,middle_atlantic_naturalgas,0.081,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_G-I,NY_Z_G-I_small_hydroelectric_1,Small Hydroelectric,1,59,7,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,33.8,0.0,24.0,108.696,-1,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53201,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.327,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_G-I,NY_Z_G-I_solar_photovoltaic_1,Solar Photovoltaic,1,60,7,1,0.0,0.8,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,195.7,0.0,88.0,195.712,0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22623,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,1,61,8,0,0.0,0.93,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,756.6,0.0,10.0,756.6,0,75.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18649,0.0,0,0,5.15,0.0,0.0,0.0,104.0,2.0,7.8,2.514,1.48,trans,middle_atlantic_naturalgas,0.609,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,2,62,8,0,0.0,0.93,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2828.4,0.0,4.0,2828.4,0,707.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11067,0.0,0,0,4.08,0.0,0.0,0.0,104.0,2.0,8.18,0.645,0.95,trans,middle_atlantic_naturalgas,0.441,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,1,63,8,0,0.0,0.93,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1636.8,0.0,33.0,1636.8,0,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12804,0.0,0,0,5.97,0.0,0.0,0.0,135.0,3.5,10.2,0.874,1.654,trans,middle_atlantic_naturalgas,0.444,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,2,64,8,0,0.0,0.93,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,756.4,0.0,33.0,756.393,0,22.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11069,0.0,0,0,5.97,0.0,0.0,0.0,135.0,3.5,17.39,0.036,0.369,trans,middle_atlantic_naturalgas,0.674,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,1,65,9,0,0.0,0.93,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,220.1,0.0,3.0,220.101,0,73.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18649,0.0,0,0,5.15,0.0,0.0,0.0,104.0,2.0,8.93,0.205,0.231,trans,middle_atlantic_naturalgas,0.545,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
