cpa_id,cluster
23580,1
23588,1
23603,1
23604,1
23619,1
23636,1
23647,1
23708,1
23745,1
23759,1
23762,1
23818,1
23958,1
23968,1
23969,1
23972,1
42276,1
42277,1
42386,1
42387,1
42388,1
42391,1
42392,1
42397,1
42400,1
42401,1
42403,1
42404,1
42471,1
42472,1
42473,1
42474,1
42475,1
42477,1
42479,1
42489,1
42505,1
42506,1
42510,1
42511,1
42533,1
42536,1
42644,1
42777,1
42779,1
42800,1
42811,1
42815,1
42824,1
42839,1
42840,1
42848,1
42851,1
42858,1
42859,1
42865,1
42866,1
42868,1
42869,1
42980,1
43233,1
43234,1
44798,1
44804,1
44881,1
44892,1
44895,1
45157,1
45159,1
45160,1
45161,1
45162,1
45163,1
45165,1
45206,1
45207,1
45208,1
45218,1
45280,1
45295,1
45311,1
45331,1
45343,1
45349,1
45353,1
45354,1
45357,1
45362,1
45393,1
45394,1
45397,1
45401,1
45402,1
45403,1
45404,1
45405,1
45406,1
45408,1
45409,1
45410,1
45411,1
45412,1
45413,1
45416,1
45417,1
45418,1
45419,1
45420,1
45422,1
45423,1
45429,1
45431,1
45432,1
45434,1
47534,1
47536,1
47553,1
47555,1
47579,1
47602,1
47608,1
47619,1
47622,1
47635,1
47657,1
47658,1
47662,1
47663,1
47665,1
47666,1
47667,1
47668,1
47671,1
47682,1
47685,1
47688,1
47689,1
47690,1
47691,1
47693,1
47695,1
47697,1
47701,1
47723,1
47729,1
47730,1
47731,1
47732,1
47735,1
47736,1
47737,1
47740,1
47741,1
47742,1
47743,1
47744,1
47745,1
47747,1
47749,1
47750,1
47751,1
47752,1
47835,1
47839,1
47840,1
47845,1
47913,1
47914,1
47915,1
47916,1
47918,1
47923,1
47924,1
47930,1
48895,1
48896,1
48899,1
48900,1
48909,1
48910,1
49711,1
49728,1
49729,1
49757,1
49791,1
49792,1
49794,1
49827,1
49833,1
49866,1
49956,1
49960,1
50004,1
50006,1
50009,1
50064,1
50312,1
50381,1
50442,1
50443,1
50445,1
50446,1
50510,1
50511,1
50571,1
50573,1
50574,1
50697,1
51252,1
51266,1
51280,1
51295,1
51297,1
51306,1
51308,1
51320,1
51321,1
51863,1
51880,1
51890,1
51894,1
51924,1
52054,1
52055,1
52056,1
52059,1
52060,1
52067,1
52070,1
52072,1
52073,1
52074,1
52087,1
52088,1
52089,1
52098,1
52104,1
52115,1
52364,1
52413,1
23597,2
23609,2
23622,2
23640,2
23682,2
23693,2
23807,2
23967,2
23970,2
42389,2
42390,2
42398,2
42399,2
42409,2
42468,2
42469,2
42476,2
42480,2
42482,2
42483,2
42485,2
42486,2
42487,2
42488,2
42495,2
42496,2
42497,2
42501,2
42502,2
42503,2
42504,2
42509,2
42512,2
42515,2
42535,2
42778,2
42798,2
42799,2
42823,2
42836,2
42837,2
42838,2
42846,2
42847,2
42856,2
42857,2
43587,2
43588,2
43590,2
43790,2
43819,2
43821,2
43822,2
43851,2
43853,2
43857,2
43889,2
43921,2
43923,2
43955,2
43960,2
44000,2
44147,2
45164,2
45259,2
45279,2
45289,2
45294,2
45305,2
45308,2
45312,2
45313,2
45323,2
45325,2
45327,2
45341,2
45344,2
45348,2
45351,2
45355,2
45356,2
45358,2
45363,2
45395,2
45396,2
45407,2
45414,2
45415,2
45430,2
45433,2
45435,2
45436,2
47384,2
47532,2
47535,2
47539,2
47540,2
47543,2
47544,2
47547,2
47549,2
47563,2
47565,2
47568,2
47576,2
47577,2
47578,2
47584,2
47586,2
47593,2
47594,2
47600,2
47601,2
47604,2
47607,2
47612,2
47614,2
47615,2
47616,2
47621,2
47634,2
47640,2
47645,2
47649,2
47650,2
47655,2
47660,2
47664,2
47669,2
47674,2
47676,2
47677,2
47681,2
47687,2
47692,2
47698,2
47699,2
47700,2
47746,2
47890,2
49693,2
49694,2
49697,2
49725,2
49751,2
49754,2
49756,2
49760,2
49762,2
49785,2
49788,2
49819,2
49862,2
49863,2
49905,2
49913,2
49916,2
49947,2
49951,2
49961,2
49996,2
50003,2
50005,2
50010,2
50128,2
50130,2
50176,2
50180,2
50186,2
50241,2
50243,2
50244,2
50311,2
50377,2
50379,2
50506,2
50507,2
50508,2
50509,2
50570,2
50572,2
50632,2
50635,2
50636,2
50637,2
50693,2
50744,2
50745,2
50746,2
50750,2
51767,2
51781,2
51784,2
51797,2
51799,2
51815,2
51832,2
51836,2
51851,2
51852,2
51853,2
51865,2
51877,2
51878,2
51879,2
51891,2
51892,2
51907,2
52032,2
52071,2
52086,2
52172,2
52190,2
52249,2
52250,2
52290,2
52356,2
52357,2
52360,2
52361,2
52362,2
52363,2
52365,2
52366,2
52367,2
52368,2
52369,2
52371,2
52372,2
52373,2
52376,2
52377,2
52379,2
52380,2
52384,2
52388,2
52391,2
52392,2
52395,2
52399,2
41198,3
42408,3
42492,3
42493,3
42494,3
43735,3
43736,3
43757,3
43758,3
43787,3
43788,3
43789,3
43818,3
43922,3
43959,3
43996,3
43997,3
43998,3
44036,3
44037,3
44107,3
44108,3
44148,3
44149,3
45236,3
45244,3
45245,3
45246,3
45258,3
45272,3
45273,3
45287,3
45288,3
45303,3
45304,3
45322,3
45324,3
45328,3
45329,3
45330,3
45345,3
45346,3
45347,3
47551,3
47556,3
47560,3
47561,3
47566,3
47570,3
47582,3
47583,3
47585,3
47591,3
47592,3
47596,3
47597,3
47598,3
47599,3
47605,3
47606,3
47610,3
47611,3
47613,3
47620,3
47625,3
47626,3
47638,3
47639,3
47646,3
47647,3
47648,3
47656,3
47670,3
47672,3
47673,3
47678,3
47679,3
47680,3
47686,3
48633,3
48649,3
49713,3
49714,3
49715,3
49716,3
49718,3
49719,3
49720,3
49741,3
49742,3
49743,3
49744,3
49745,3
49747,3
49761,3
49774,3
49775,3
49776,3
49777,3
49780,3
49783,3
49787,3
49811,3
49812,3
49813,3
49815,3
49816,3
49817,3
49820,3
49821,3
49822,3
49823,3
49824,3
49825,3
49826,3
49849,3
49850,3
49851,3
49852,3
49853,3
49854,3
49855,3
49857,3
49858,3
49859,3
49860,3
49861,3
49871,3
49872,3
49873,3
49894,3
49895,3
49896,3
49897,3
49898,3
49899,3
49900,3
49901,3
49902,3
49903,3
49904,3
49908,3
49909,3
49910,3
49911,3
49912,3
49914,3
49915,3
49940,3
49942,3
49943,3
49944,3
49945,3
49946,3
49948,3
49949,3
49950,3
49952,3
49957,3
49958,3
49959,3
49997,3
49998,3
49999,3
50000,3
50001,3
50002,3
50048,3
50049,3
50051,3
50052,3
50053,3
50054,3
50055,3
50056,3
50057,3
50058,3
50059,3
50060,3
50062,3
50063,3
50110,3
50113,3
50115,3
50116,3
50117,3
50118,3
50119,3
50120,3
50121,3
50122,3
50123,3
50124,3
50125,3
50126,3
50127,3
50129,3
50174,3
50178,3
50179,3
50181,3
50182,3
50183,3
50184,3
50185,3
50315,3
50441,3
50505,3
50567,3
50568,3
50569,3
50627,3
50628,3
50634,3
