cpa_id,cluster
40752,1
40763,1
40764,1
40765,1
40771,1
40773,1
40789,1
40793,1
40802,1
40805,1
40806,1
40810,1
40815,1
40825,1
40831,1
40832,1
40835,1
40843,1
40845,1
40847,1
40852,1
40855,1
40865,1
40867,1
40871,1
40872,1
40877,1
40882,1
40883,1
40889,1
40890,1
40895,1
40898,1
40903,1
40909,1
40917,1
40922,1
40924,1
40935,1
40942,1
40950,1
40957,1
40960,1
40961,1
40965,1
40967,1
40969,1
40974,1
40976,1
40986,1
40991,1
41000,1
41005,1
41008,1
41017,1
41019,1
41024,1
41029,1
41030,1
41054,1
41056,1
41062,1
41077,1
41084,1
41085,1
41093,1
41094,1
41100,1
41101,1
41102,1
41103,1
41105,1
41111,1
41112,1
41114,1
41121,1
41123,1
41124,1
41127,1
41128,1
41129,1
41135,1
41142,1
41145,1
41146,1
41157,1
41159,1
41160,1
41162,1
41163,1
41164,1
41167,1
41170,1
41172,1
41174,1
41176,1
41180,1
41185,1
41189,1
41191,1
41192,1
41193,1
41194,1
41195,1
41197,1
41200,1
41206,1
41207,1
41209,1
41211,1
41212,1
41216,1
41218,1
41220,1
41224,1
41225,1
41226,1
41228,1
41231,1
41235,1
41236,1
41243,1
41244,1
41245,1
41249,1
41250,1
41252,1
41260,1
41263,1
41266,1
41268,1
41272,1
41274,1
41290,1
41293,1
41299,1
41308,1
38727,2
38729,2
40755,2
40756,2
40767,2
40768,2
40769,2
40772,2
40774,2
40776,2
40777,2
40781,2
40782,2
40785,2
40791,2
40797,2
40803,2
40804,2
40808,2
40816,2
40818,2
40819,2
40824,2
40838,2
40842,2
40848,2
40853,2
40857,2
40881,2
40884,2
40885,2
40893,2
40897,2
40902,2
40918,2
40920,2
40926,2
40929,2
40938,2
40939,2
40940,2
40943,2
40946,2
40953,2
40954,2
40958,2
40959,2
40963,2
40970,2
40972,2
40975,2
40977,2
40978,2
40979,2
40982,2
40983,2
40988,2
40992,2
40993,2
40997,2
41010,2
41011,2
41018,2
41022,2
41032,2
41043,2
41046,2
41048,2
41049,2
41051,2
41052,2
41057,2
41065,2
41068,2
41073,2
41090,2
41092,2
41095,2
41096,2
41097,2
41108,2
41110,2
41119,2
41125,2
41126,2
41133,2
41134,2
41136,2
41137,2
41138,2
41139,2
41141,2
41143,2
41150,2
41152,2
41153,2
41156,2
41168,2
41171,2
41175,2
41177,2
41179,2
41181,2
41182,2
41183,2
41184,2
41186,2
41188,2
41190,2
41198,2
41201,2
41202,2
41203,2
41204,2
41208,2
41219,2
41222,2
41227,2
41229,2
41230,2
41232,2
41234,2
41238,2
41241,2
41254,2
41257,2
41264,2
41267,2
41273,2
41276,2
41279,2
41281,2
41285,2
41292,2
41295,2
41360,2
41387,2
41418,2
41433,2
38571,3
38589,3
38600,3
38606,3
38629,3
38631,3
38638,3
38655,3
38656,3
38670,3
38671,3
38685,3
38695,3
38702,3
38718,3
38720,3
38724,3
38735,3
38745,3
38749,3
38759,3
38760,3
38809,3
40753,3
40754,3
40757,3
40758,3
40759,3
40760,3
40761,3
40762,3
40778,3
40780,3
40784,3
40786,3
40800,3
40807,3
40814,3
40820,3
40827,3
40828,3
40829,3
40833,3
40834,3
40837,3
40839,3
40841,3
40849,3
40854,3
40862,3
40863,3
40869,3
40870,3
40873,3
40894,3
40904,3
40916,3
40925,3
40927,3
40930,3
40931,3
40956,3
40962,3
40971,3
40981,3
40984,3
40985,3
40987,3
40995,3
40996,3
41001,3
41012,3
41014,3
41021,3
41028,3
41031,3
41033,3
41034,3
41035,3
41036,3
41037,3
41041,3
41044,3
41053,3
41055,3
41058,3
41059,3
41066,3
41067,3
41074,3
41075,3
41082,3
41086,3
41088,3
41099,3
41109,3
41115,3
41116,3
41117,3
41118,3
41130,3
41131,3
41140,3
41148,3
41154,3
41158,3
41161,3
41173,3
41178,3
41187,3
41196,3
41213,3
41217,3
41223,3
41233,3
41239,3
41246,3
41248,3
41253,3
41255,3
41256,3
41258,3
41261,3
41262,3
41269,3
41270,3
41271,3
41277,3
41283,3
41284,3
41289,3
41296,3
41298,3
41303,3
41306,3
41310,3
41311,3
41315,3
41339,3
41347,3
41349,3
41350,3
41359,3
41370,3
41381,3
41391,3
41404,3
41412,3
41419,3
41435,3
41441,3
41447,3
41477,3
38559,4
38561,4
38562,4
38565,4
38566,4
38569,4
38570,4
38573,4
38574,4
38575,4
38578,4
38583,4
38587,4
38592,4
38596,4
38598,4
38599,4
