cpa_id,cluster
985,1
1030,1
1209,1
1247,1
1261,1
1419,1
1526,1
9935,1
9936,1
9966,1
9967,1
9968,1
9991,1
9992,1
9994,1
9999,1
10005,1
10032,1
10043,1
10082,1
10109,1
11906,1
11946,1
12005,1
12041,1
12582,1
12587,1
12641,1
12643,1
12644,1
12645,1
13229,1
13230,1
13231,1
13232,1
13245,1
13246,1
13247,1
13250,1
13251,1
13269,1
13272,1
13273,1
13276,1
13277,1
13278,1
13279,1
13280,1
13281,1
13282,1
13307,1
13309,1
13310,1
13313,1
13315,1
13316,1
13317,1
13336,1
13348,1
13349,1
13350,1
13373,1
13374,1
13390,1
13391,1
13396,1
13398,1
13413,1
13416,1
13453,1
13458,1
13463,1
13511,1
13512,1
13514,1
13515,1
13516,1
13560,1
13561,1
13564,1
13566,1
13567,1
13568,1
13597,1
13608,1
13609,1
13610,1
13611,1
13612,1
13613,1
13614,1
13654,1
13658,1
13659,1
13660,1
13661,1
13662,1
13663,1
13704,1
13707,1
13715,1
13716,1
13717,1
13718,1
13719,1
13720,1
13733,1
13734,1
13768,1
13774,1
13775,1
13776,1
13777,1
13778,1
13785,1
13786,1
13788,1
13791,1
13793,1
13795,1
13831,1
13835,1
13839,1
13840,1
13843,1
13844,1
13846,1
13847,1
13848,1
13854,1
13856,1
13857,1
13890,1
13891,1
13894,1
13895,1
13896,1
13897,1
13898,1
13900,1
13955,1
13958,1
13960,1
13966,1
14026,1
14029,1
14035,1
14040,1
14041,1
14042,1
14090,1
14091,1
14092,1
14097,1
14104,1
14115,1
14165,1
14166,1
14167,1
14169,1
14173,1
14175,1
14176,1
14180,1
14181,1
14184,1
14221,1
14223,1
14235,1
14236,1
14243,1
14244,1
14245,1
14287,1
14300,1
14301,1
14304,1
14305,1
14306,1
14307,1
14361,1
14364,1
14365,1
14409,1
14477,1
14534,1
14538,1
14545,1
14599,1
14744,1
14747,1
14799,1
14841,1
14885,1
14926,1
14952,1
14953,1
14975,1
16821,1
16831,1
16886,1
16887,1
16894,1
16895,1
16896,1
16902,1
16903,1
16913,1
16950,1
16951,1
16971,1
16979,1
16986,1
17004,1
17005,1
17037,1
17052,1
17567,1
17571,1
17572,1
17573,1
17574,1
17575,1
17580,1
17619,1
17632,1
17662,1
17688,1
17753,1
17763,1
17767,1
17770,1
17781,1
17794,1
17801,1
17848,1
17849,1
17997,1
17998,1
17999,1
18000,1
18001,1
18002,1
18005,1
18015,1
18019,1
18020,1
18044,1
18094,1
18105,1
18109,1
18110,1
18132,1
18133,1
18134,1
18135,1
18136,1
18137,1
18138,1
18151,1
