cpa_id,cluster
624,1
900,1
1029,1
1073,1
1103,1
1135,1
1194,1
1268,1
1435,1
1533,1
1553,1
1554,1
1557,1
1610,1
1680,1
3471,1
3514,1
3515,1
3516,1
3555,1
3559,1
3560,1
3561,1
3563,1
3601,1
3602,1
3652,1
3654,1
3713,1
3876,1
5656,1
5669,1
5702,1
7217,1
7218,1
7240,1
7241,1
7243,1
7246,1
7247,1
7248,1
7250,1
7252,1
7272,1
7273,1
7275,1
7282,1
7285,1
7286,1
7287,1
7308,1
7309,1
7310,1
7311,1
7312,1
7316,1
7318,1
7321,1
7324,1
7326,1
7328,1
7349,1
7351,1
7352,1
7356,1
7366,1
7367,1
7368,1
7391,1
7392,1
7394,1
7397,1
7398,1
7401,1
7440,1
7441,1
7444,1
7446,1
7454,1
7457,1
7464,1
7487,1
7488,1
7489,1
7490,1
7499,1
7500,1
7501,1
7508,1
7512,1
7529,1
7530,1
7531,1
7540,1
7542,1
7543,1
7545,1
7546,1
7555,1
7557,1
7581,1
7584,1
7590,1
7594,1
7595,1
7596,1
7597,1
7604,1
7605,1
7606,1
7629,1
7631,1
7634,1
7641,1
7646,1
7654,1
7656,1
7657,1
7679,1
7683,1
7685,1
7686,1
7687,1
7693,1
7696,1
7697,1
7698,1
7703,1
7706,1
7732,1
7733,1
7735,1
7737,1
7741,1
7745,1
7748,1
7750,1
7787,1
7788,1
7789,1
7792,1
7795,1
7799,1
7803,1
7806,1
7815,1
7839,1
7843,1
7858,1
7859,1
7860,1
7861,1
7862,1
7904,1
7905,1
7906,1
7907,1
7912,1
7914,1
7915,1
7951,1
7954,1
7958,1
7959,1
7963,1
7998,1
7999,1
8001,1
8040,1
8041,1
8043,1
8048,1
8082,1
8084,1
8086,1
8088,1
8090,1
8134,1
8140,1
10203,1
10230,1
11140,1
11155,1
11507,1
11586,1
12811,1
12823,1
13175,1
13177,1
13179,1
13182,1
13183,1
13185,1
13187,1
13190,1
13193,1
14518,1
14572,1
14634,1
14638,1
14720,1
14721,1
14736,1
14831,1
14876,1
14910,1
14911,1
14916,1
14948,1
14968,1
14969,1
14973,1
14981,1
14982,1
14985,1
14993,1
15001,1
15002,1
15007,1
15163,1
15168,1
15194,1
15815,1
15820,1
15832,1
15842,1
15843,1
15893,1
15902,1
15913,1
15928,1
15931,1
15934,1
15944,1
15948,1
15963,1
15973,1
15975,1
15988,1
15989,1
15990,1
15991,1
15993,1
16019,1
16020,1
16022,1
16062,1
16063,1
16064,1
16065,1
16066,1
16078,1
16518,1
17166,1
17167,1
17178,1
17189,1
17218,1
17219,1
17237,1
17253,1
17955,1
17975,1
21420,1
21642,1
21713,1
21719,1
21722,1
21754,1
21789,1
21792,1
21863,1
22348,1
22541,1
22556,1
22561,1
629,2
746,2
968,2
994,2
1227,2
1234,2
1254,2
1303,2
1350,2
1374,2
1407,2
1479,2
1484,2
1537,2
1551,2
1623,2
1643,2
1676,2
1684,2
1708,2
1724,2
3512,2
3513,2
3517,2
3519,2
3558,2
3604,2
3605,2
3606,2
3607,2
3608,2
3609,2
3647,2
3651,2
3653,2
3657,2
3704,2
3705,2
3712,2
3762,2
3768,2
3817,2
3821,2
3871,2
3874,2
3875,2
3878,2
3879,2
3928,2
3934,2
3935,2
4044,2
5649,2
5650,2
5652,2
5658,2
5659,2
5666,2
5668,2
5670,2
5687,2
5690,2
7271,2
7283,2
7288,2
7320,2
7322,2
7323,2
7325,2
7327,2
7350,2
7359,2
7360,2
7361,2
7362,2
7363,2
7393,2
7408,2
7410,2
7445,2
7447,2
7450,2
7451,2
7452,2
7453,2
7455,2
7494,2
7495,2
7496,2
7497,2
7498,2
7502,2
7507,2
7510,2
7511,2
7532,2
7537,2
7538,2
7539,2
7541,2
7547,2
7548,2
7553,2
7554,2
7585,2
7588,2
7589,2
7591,2
7592,2
7598,2
7599,2
7603,2
7630,2
7632,2
7633,2
7635,2
7640,2
7644,2
7645,2
7647,2
7648,2
7649,2
7680,2
7681,2
7682,2
7684,2
7688,2
7692,2
7694,2
7695,2
7699,2
7704,2
7731,2
7736,2
7743,2
7747,2
7751,2
7756,2
7758,2
7786,2
7793,2
7796,2
7798,2
7800,2
7801,2
7804,2
7807,2
7808,2
7841,2
7842,2
7844,2
7846,2
7847,2
7849,2
7853,2
7854,2
7856,2
7857,2
7863,2
7864,2
7867,2
7869,2
7901,2
7902,2
7903,2
7909,2
7911,2
7916,2
7947,2
7953,2
7956,2
7957,2
7961,2
7962,2
7996,2
7997,2
8002,2
8005,2
8006,2
8009,2
8039,2
8042,2
8044,2
8089,2
8133,2
8418,2
10205,2
10207,2
10223,2
10224,2
10233,2
10234,2
12756,2
12782,2
13176,2
14687,2
14970,2
15463,2
15562,2
15564,2
15633,2
15809,2
15817,2
15821,2
15822,2
15824,2
15827,2
15830,2
15833,2
15846,2
15847,2
15848,2
15860,2
15861,2
15862,2
15866,2
15867,2
15868,2
15869,2
15871,2
15882,2
15883,2
15892,2
15894,2
15899,2
15900,2
15901,2
15904,2
15912,2
15915,2
15927,2
15929,2
15930,2
15932,2
15933,2
15945,2
15947,2
15949,2
15960,2
15962,2
15974,2
15977,2
15978,2
15992,2
16021,2
16173,2
16194,2
16781,2
17012,2
17013,2
17045,2
17179,2
17188,2
17208,2
17209,2
17232,2
17258,2
17882,2
17912,2
17922,2
17929,2
17931,2
17949,2
17959,2
17963,2
17972,2
17973,2
21729,2
21946,2
21965,2
22167,2
22190,2
25413,2
25756,2
26451,2
175,3
332,3
393,3
428,3
432,3
436,3
440,3
492,3
497,3
510,3
511,3
521,3
564,3
771,3
951,3
1036,3
1260,3
1275,3
1287,3
1333,3
1372,3
1373,3
1375,3
1376,3
1377,3
1379,3
1380,3
1384,3
1410,3
1414,3
1422,3
1423,3
1555,3
1614,3
1634,3
1639,3
1645,3
1654,3
1697,3
1703,3
1718,3
2148,3
2161,3
2547,3
2854,3
2859,3
2869,3
3562,3
3564,3
3649,3
3650,3
3759,3
3760,3
3761,3
3824,3
3873,3
3880,3
3881,3
3923,3
3924,3
3929,3
3973,3
3977,3
3984,3
4047,3
4209,3
5612,3
5651,3
5657,3
5660,3
5661,3
5671,3
5679,3
5680,3
7364,3
7365,3
7402,3
7403,3
7404,3
7405,3
7406,3
7407,3
7409,3
7448,3
7449,3
7456,3
7491,3
7492,3
7493,3
7503,3
7504,3
7505,3
7516,3
7533,3
7534,3
7535,3
7536,3
7549,3
7550,3
7551,3
7552,3
7564,3
7567,3
7582,3
7583,3
7586,3
7587,3
7600,3
7601,3
7602,3
7636,3
7637,3
7638,3
7639,3
7650,3
7651,3
7652,3
7653,3
7689,3
7690,3
7700,3
7701,3
7702,3
7705,3
7746,3
7752,3
7753,3
7754,3
7755,3
7757,3
7802,3
7809,3
7810,3
7811,3
7812,3
7813,3
7828,3
7845,3
7848,3
7855,3
7865,3
7866,3
7868,3
7894,3
7895,3
7896,3
7897,3
7898,3
7899,3
7900,3
7908,3
7910,3
7917,3
7918,3
7945,3
7946,3
7948,3
7949,3
7950,3
7955,3
7995,3
8000,3
8003,3
8004,3
8062,3
8083,3
8447,3
8490,3
8853,3
8894,3
9021,3
9141,3
10146,3
10147,3
10148,3
10179,3
10180,3
10181,3
10206,3
10208,3
10209,3
10225,3
11228,3
12748,3
12753,3
12772,3
12781,3
12798,3
15484,3
15485,3
15497,3
15523,3
15563,3
15575,3
15576,3
15588,3
15637,3
15818,3
15819,3
15825,3
15826,3
15828,3
15829,3
15834,3
15835,3
15836,3
15837,3
15838,3
15839,3
15840,3
15841,3
15849,3
15850,3
15851,3
15852,3
15853,3
15854,3
15855,3
15863,3
15864,3
15865,3
15878,3
15879,3
15880,3
15881,3
15890,3
15891,3
15898,3
15911,3
15946,3
15959,3
15961,3
15976,3
16159,3
16167,3
16195,3
16692,3
16780,3
17029,3
17198,3
17199,3
17200,3
17853,3
17860,3
17867,3
17868,3
17874,3
17875,3
17876,3
17888,3
17890,3
17891,3
17892,3
17904,3
17905,3
17907,3
17908,3
17909,3
17910,3
17914,3
17915,3
17923,3
17924,3
17928,3
17939,3
17940,3
17948,3
17953,3
17954,3
21797,3
21808,3
25946,3
25947,3
25952,3
27558,3
27559,3
402,4
411,4
425,4
578,4
740,4
784,4
914,4
987,4
1023,4
1065,4
1104,4
1112,4
1181,4
1292,4
1330,4
1336,4
1346,4
1362,4
1363,4
1385,4
1513,4
1515,4
1669,4
3445,4
3446,4
3447,4
3468,4
3469,4
3472,4
3476,4
3507,4
3656,4
3872,4
5665,4
5694,4
5701,4
5707,4
5712,4
7180,4
7181,4
7182,4
7183,4
7185,4
7186,4
7187,4
7188,4
7189,4
7190,4
7209,4
7210,4
7211,4
7220,4
7221,4
7242,4
7244,4
7245,4
7274,4
7276,4
7277,4
7279,4
7280,4
7289,4
7290,4
7291,4
7313,4
7314,4
7315,4
7319,4
7329,4
7347,4
7353,4
7354,4
7355,4
7357,4
7390,4
7395,4
7396,4
7400,4
7412,4
7414,4
7415,4
7417,4
7438,4
7485,4
7513,4
7528,4
7578,4
7627,4
7659,4
7677,4
7728,4
7784,4
7816,4
8047,4
8049,4
8136,4
8138,4
8139,4
8191,4
8192,4
8281,4
8867,4
9426,4
10172,4
10199,4
10217,4
10219,4
10229,4
11142,4
11143,4
11144,4
11149,4
11358,4
11359,4
11360,4
11509,4
11515,4
11516,4
11518,4
11519,4
11585,4
11590,4
11591,4
12200,4
12222,4
12233,4
12234,4
12246,4
12247,4
12260,4
12261,4
12278,4
12287,4
12304,4
12762,4
13023,4
13171,4
13178,4
13184,4
13188,4
13443,4
13485,4
13535,4
13536,4
13537,4
13585,4
13586,4
13588,4
13589,4
13636,4
13637,4
13638,4
13639,4
13640,4
13694,4
13695,4
13754,4
13817,4
13822,4
13881,4
13944,4
14007,4
14012,4
14451,4
14452,4
14457,4
14461,4
14514,4
14522,4
14581,4
14582,4
14632,4
14636,4
14671,4
14680,4
14681,4
14685,4
14722,4
14730,4
14732,4
14734,4
14737,4
14772,4
14773,4
14774,4
14777,4
14781,4
14783,4
14784,4
14785,4
14786,4
14819,4
14820,4
14821,4
14822,4
14830,4
14834,4
14862,4
14865,4
14868,4
14872,4
14873,4
14878,4
14902,4
14905,4
14908,4
14912,4
14933,4
14934,4
14936,4
14939,4
14942,4
14943,4
14944,4
14947,4
14949,4
14965,4
14966,4
14971,4
14980,4
14990,4
14991,4
14992,4
15000,4
15005,4
15008,4
15011,4
15099,4
15107,4
15137,4
15144,4
15170,4
15171,4
15173,4
15187,4
15210,4
15395,4
15405,4
15431,4
15435,4
15436,4
15438,4
15464,4
15803,4
15896,4
15908,4
15940,4
15955,4
15956,4
15972,4
16002,4
16046,4
16047,4
16074,4
16087,4
16088,4
16095,4
17227,4
17239,4
17249,4
17254,4
17898,4
17900,4
17965,4
17970,4
17978,4
21338,4
21400,4
21766,4
21805,4
21911,4
21951,4
21983,4
21993,4
24402,4
24407,4
24419,4
24697,4
24734,4
24818,4
24870,4
24928,4
25136,4
25399,4
25406,4
25410,4
25412,4
25419,4
25741,4
25768,4
26286,4
26408,4
26447,4
26450,4
27019,4
27093,4
27179,4
27459,4
27517,4
27518,4
374,5
971,5
1150,5
1280,5
1302,5
1311,5
1326,5
1331,5
1332,5
1354,5
1364,5
1391,5
1401,5
1454,5
1475,5
1497,5
1581,5
1593,5
1637,5
1650,5
1675,5
1699,5
1705,5
2814,5
2833,5
2879,5
3451,5
3470,5
3475,5
3509,5
3511,5
3557,5
3565,5
3706,5
3707,5
3763,5
3764,5
3819,5
3822,5
3823,5
3931,5
3979,5
3983,5
4045,5
4046,5
5655,5
5676,5
5678,5
5682,5
5685,5
5686,5
5695,5
5696,5
5706,5
7113,5
7123,5
7137,5
7138,5
7139,5
7145,5
7162,5
7174,5
7198,5
7201,5
7212,5
7213,5
7215,5
7216,5
7219,5
7249,5
7251,5
7278,5
7284,5
7317,5
7348,5
7358,5
7399,5
7411,5
7439,5
7442,5
7443,5
7458,5
7459,5
7460,5
7461,5
7463,5
7465,5
7486,5
7579,5
7580,5
7593,5
7607,5
7628,5
7642,5
7658,5
7678,5
7691,5
7729,5
7730,5
7738,5
7742,5
7744,5
7749,5
7760,5
7797,5
7805,5
7814,5
7840,5
7852,5
7870,5
7913,5
7943,5
7944,5
7952,5
7960,5
8007,5
8085,5
8087,5
8135,5
8141,5
8142,5
8190,5
8235,5
8836,5
8843,5
8847,5
8848,5
8861,5
8875,5
8902,5
9425,5
9427,5
10177,5
10200,5
10201,5
10204,5
10220,5
10236,5
11161,5
11183,5
11494,5
11508,5
12755,5
13026,5
13134,5
13402,5
13403,5
13439,5
13440,5
13441,5
13483,5
13484,5
13486,5
13487,5
13755,5
13756,5
13818,5
13819,5
13945,5
14084,5
14272,5
14273,5
14336,5
14338,5
14398,5
14401,5
14459,5
14460,5
14462,5
14523,5
14577,5
14578,5
14579,5
14583,5
14630,5
14631,5
14637,5
14679,5
14686,5
14731,5
14735,5
14771,5
14782,5
14787,5
14825,5
14826,5
14869,5
14870,5
14871,5
14874,5
14901,5
14904,5
14907,5
14909,5
14932,5
14937,5
14951,5
14998,5
14999,5
15006,5
15009,5
15124,5
15169,5
15172,5
15174,5
15203,5
15475,5
15486,5
15511,5
15550,5
15551,5
15565,5
15728,5
15767,5
15783,5
15804,5
15810,5
15823,5
15844,5
15845,5
15857,5
15859,5
15886,5
15887,5
15888,5
15895,5
15903,5
15910,5
15918,5
15941,5
15958,5
15987,5
16003,5
16004,5
16005,5
16006,5
16023,5
16032,5
16033,5
16037,5
16038,5
16051,5
16052,5
16075,5
16076,5
16178,5
16211,5
16513,5
16517,5
16519,5
16520,5
16693,5
16849,5
16858,5
16865,5
17225,5
17233,5
17238,5
17248,5
17252,5
17259,5
17897,5
17926,5
17927,5
17930,5
17932,5
17934,5
17936,5
17937,5
17938,5
17943,5
17945,5
17951,5
17952,5
17957,5
17958,5
17960,5
17961,5
17962,5
17966,5
17967,5
17968,5
17979,5
17980,5
21366,5
21764,5
21796,5
21907,5
21935,5
21938,5
24941,5
25132,5
25143,5
25306,5
25407,5
26823,5
27104,5
29471,5
30104,5
96,6
244,6
330,6
364,6
390,6
400,6
430,6
464,6
468,6
473,6
545,6
572,6
616,6
646,6
712,6
764,6
770,6
1137,6
1198,6
1207,6
1215,6
1255,6
1301,6
1317,6
1328,6
1347,6
1378,6
1383,6
1400,6
1406,6
1421,6
1450,6
1463,6
1487,6
1530,6
1531,6
1618,6
1668,6
1690,6
1702,6
1709,6
1896,6
2546,6
3473,6
3510,6
3518,6
3556,6
3603,6
3610,6
3612,6
3648,6
3765,6
3767,6
3818,6
3820,6
3877,6
3930,6
3978,6
4564,6
4567,6
4568,6
4569,6
4577,6
4583,6
4619,6
5277,6
5354,6
5667,6
5675,6
5677,6
5681,6
5688,6
5689,6
5697,6
5703,6
5708,6
6820,6
6826,6
7164,6
7165,6
7167,6
7168,6
7170,6
7197,6
7199,6
7200,6
7203,6
7231,6
7233,6
7236,6
7268,6
7269,6
7270,6
7387,6
7416,6
7432,6
7462,6
7471,6
7480,6
7506,6
7509,6
7517,6
7544,6
7556,6
7563,6
7565,6
7566,6
7568,6
7569,6
7613,6
7614,6
7615,6
7616,6
7617,6
7618,6
7619,6
7643,6
7655,6
7665,6
7707,6
7708,6
7734,6
7739,6
7740,6
7759,6
7772,6
7779,6
7785,6
7790,6
7791,6
7794,6
7827,6
7829,6
7830,6
7835,6
7850,6
7851,6
7880,6
7882,6
7883,6
7884,6
7885,6
7886,6
7933,6
7934,6
7935,6
7936,6
7986,6
8008,6
8035,6
8045,6
8046,6
8072,6
8073,6
8081,6
8092,6
8093,6
8121,6
8137,6
8143,6
8854,6
8858,6
8866,6
8872,6
8873,6
8874,6
8880,6
8881,6
8889,6
8893,6
8901,6
8976,6
9019,6
9020,6
9022,6
9032,6
9038,6
9056,6
9066,6
9100,6
9107,6
9116,6
9136,6
9142,6
9146,6
9154,6
9165,6
9166,6
9209,6
9245,6
10178,6
10221,6
10222,6
10231,6
10232,6
11156,6
11162,6
11166,6
11231,6
11232,6
11236,6
11237,6
12747,6
12752,6
12788,6
12832,6
14150,6
14339,6
14520,6
14521,6
14580,6
14635,6
14683,6
14684,6
14688,6
14733,6
14833,6
15188,6
15496,6
15536,6
15577,6
15587,6
15632,6
15805,6
15806,6
15807,6
15808,6
15813,6
15814,6
15816,6
15831,6
15870,6
15872,6
15873,6
15874,6
15875,6
15876,6
15877,6
15884,6
15914,6
15916,6
15917,6
15926,6
15942,6
15943,6
16007,6
16008,6
16018,6
16034,6
16035,6
16036,6
16048,6
16049,6
16050,6
16077,6
16152,6
16165,6
16166,6
16174,6
16180,6
16192,6
16196,6
16210,6
16516,6
16562,6
16861,6
16863,6
16999,6
17217,6
17250,6
17256,6
17893,6
17899,6
17911,6
17920,6
17921,6
17925,6
17935,6
17941,6
17942,6
17950,6
17956,6
17964,6
17971,6
17974,6
21375,6
21469,6
21745,6
21748,6
21794,6
21925,6
21930,6
22056,6
22179,6
25317,6
25950,6
26466,6
26774,6
27894,6
300,7
311,7
405,7
568,7
948,7
952,7
955,7
1049,7
1100,7
1154,7
1157,7
1203,7
1220,7
1224,7
1237,7
1244,7
1252,7
1253,7
1263,7
1294,7
1315,7
1349,7
1456,7
1458,7
1539,7
1564,7
1592,7
1625,7
1631,7
1642,7
1659,7
3103,7
3104,7
3449,7
3450,7
3466,7
3611,7
3709,7
3982,7
