region,Resource,technology,cluster,R_ID,Zone,CapRes,THERM,VRE,MUST_RUN,STOR,FLEX,HEAT,NACC,TRADER,HYDRO,LDS,ESR_1,MGA,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Min_Cap_MWh,Max_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Externality_cost_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Ratio_power_to_energy,Min_Duration,Max_Duration,Flexible_Demand_Energy_Eff,Max_DSM_delay,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,NACC_Eff,NACC_Peak_to_Base,Num_VRE_Bins,regional_cost_multiplier,lcoe,wacc_real,cap_recovery_years,Hydro_level,Existing_Charge_Cap_MW,unit_id_pudl,CF,plant_id_eia,fixed_o_m_mw_std,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Reg_Cost,Rsv_Cost,Commit
CA_N,CA_N_onshore_wind_turbine_1,Onshore Wind Turbine,1,11,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1486.7,37,1486.697,0,40.18,0,0,-1,-1,0,0,0,0,0,0,43000,0,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"[7526, 7526, 7526, 7526, 10005, 54453, 56075, 56075, 56271, 56362, 56446, 56654, 56874, 57201, 57586, 57594, 57626, 57700, 57701, 57725, 57791, 58104, 58105, 58112, 59329, 59330, 59331, 60049, 61067, 61222, 61442, 61443, 61444, 62654, 62654, 64326, 64326]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_other_peaker_1,Other_peaker,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,691.3,164,691.26,0,4.22,0,0,0,0,0,0,0,0,0,0,21000,0,0,0,6.01,0,0,0,0,92,0,11.68,4.66,2.26,pacific_naturalgas,0.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[151, 246, 246, 246, 246, 246, 246, 246, 246, 246, 246, 6211, 6211, 7266, 7266, 7266, 7266, 7266, 7266, 50089, 50985, 50985, 50985, 54477, 54477, 54477, 54477, 54477, 54477, 54477, 56080, 56080, 56080, 56080, 56134, 56184, 56184, 56184, 56184, 56184, 56184, 56184, 56184, 56184, 56184, 56184, 56184, 56184, 56184, 56184, 56184, 56185, 56185, 56185, 56185, 56185, 56185, 56185, 56185, 56185, 56185, 56185, 56185, 56185, 56185, 56185, 56185, 57557, 57557, 57580, 57580, 57714, 57714, 57714, 57714, 57977, 57977, 58053, 58053, 58053, 58593, 58593, 58607, 58607, 58607, 58619, 58619, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 59074, 61464, 61464, 61464, 61464, 61464, 61464, 61474, 61474, 61474, 61474, 61475, 61475, 61475, 61475, 61475, 61476, 61476, 61476, 61476, 61476, 61482, 61482, 61482, 61482, 61482, 61482, 61482, 61482, 61482, 61482, 61482, 61482, 61482]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CA_N,CA_N_small_hydroelectric_1,Small Hydroelectric,1,13,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,116.8,135,745.065,-1,0.86,0,0,-1,-1,0,0,0,0,0,0,49259,0,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0.125,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[34, 161, 161, 161, 162, 162, 180, 214, 215, 225, 227, 232, 233, 237, 238, 238, 241, 243, 244, 258, 261, 262, 264, 274, 274, 274, 276, 280, 281, 282, 283, 284, 290, 291, 292, 292, 293, 293, 293, 293, 376, 376, 376, 410, 413, 414, 416, 416, 416, 418, 424, 426, 428, 433, 438, 440, 440, 444, 444, 489, 531, 534, 537, 537, 537, 626, 632, 714, 751, 776, 839, 846, 846, 846, 7066, 7066, 7129, 7151, 7151, 7189, 7229, 7338, 7489, 7489, 7507, 7646, 7646, 7646, 10128, 10128, 10253, 10253, 10282, 10458, 10706, 10707, 10708, 10709, 10880, 10881, 10882, 50037, 50037, 50129, 50129, 50129, 50156, 50180, 50218, 50219, 50223, 50322, 50350, 50352, 50352, 50400, 50546, 50755, 50755, 50892, 50892, 54261, 54308, 54554, 54554, 54554, 54654, 55009, 59428, 59428, 60988, 65033, 65033, 65033, 65033]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_solar_photovoltaic_1,Solar Photovoltaic,1,14,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,6164.9,341,6164.939,0,18.08,0,0,-1,-1,0,0,0,0,0,0,22623,0,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"[56768, 56813, 56813, 56875, 56909, 56909, 56909, 56909, 57005, 57006, 57008, 57010, 57041, 57340, 57359, 57360, 57361, 57422, 57439, 57439, 57439, 57439, 57439, 57497, 57498, 57499, 57506, 57521, 57522, 57523, 57559, 57579, 57579, 57580, 57580, 57655, 57669, 57670, 57671, 57682, 57695, 57695, 57695, 57695, 57695, 57697, 57698, 57753, 57777, 57778, 57779, 57780, 57781, 57782, 57783, 57784, 57785, 57806, 57816, 57817, 57818, 57819, 57820, 57821, 57849, 57850, 57891, 57892, 57933, 57970, 57982, 57982, 58039, 58086, 58086, 58118, 58119, 58148, 58204, 58206, 58217, 58261, 58370, 58371, 58374, 58376, 58508, 58509, 58510, 58522, 58525, 58578, 58585, 58616, 58625, 58625, 58633, 58636, 58713, 58748, 58756, 58757, 58757, 58757, 58757, 58763, 58814, 58814, 58889, 58890, 58918, 58919, 58920, 58949, 58954, 58975, 58984, 58985, 58991, 59058, 59087, 59122, 59129, 59130, 59150, 59183, 59265, 59267, 59268, 59283, 59300, 59300, 59323, 59339, 59413, 59473, 59522, 59523, 59525, 59531, 59550, 59555, 59633, 59687, 59703, 59737, 59738, 59746, 59748, 59870, 59872, 59900, 59915, 59939, 59940, 59940, 59940, 59940, 59978, 59979, 60027, 60033, 60034, 60039, 60077, 60083, 60083, 60142, 60193, 60219, 60226, 60275, 60389, 60428, 60450, 60678, 60678, 60777, 60813, 60844, 60844, 60846, 60861, 60975, 60981, 61006, 61013, 61115, 61152, 61209, 61377, 61420, 61421, 61607, 61619, 61620, 61698, 61791, 61792, 61894, 61894, 61894, 61894, 61989, 61993, 61995, 62015, 62015, 62020, 62039, 62077, 62246, 62463, 62464, 62465, 62545, 62546, 62547, 62578, 62649, 62655, 62687, 62687, 62687, 62688, 62689, 62690, 62732, 62806, 62892, 62902, 62988, 63021, 63068, 63074, 63091, 63189, 63204, 63361, 63363, 63387, 63416, 63419, 63420, 63421, 63422, 63486, 63493, 63514, 63630, 63727, 63727, 63727, 63727, 63727, 63761, 63761, 63762, 63762, 63762, 63848, 63849, 63850, 63851, 63870, 63928, 63940, 63947, 63994, 64055, 64308, 64376, 64391, 64401, 64402, 64429, 64471, 64517, 64523, 64600, 64676, 64687, 64693, 64700, 64766, 64861, 64908, 64994, 65072, 65072, 65072, 65072, 65089, 65131, 65131, 65132, 65168, 65169, 65177, 65181, 65186, 65189, 65190, 65229, 65254, 65364, 65382, 65383, 65383, 65384, 65409, 65409, 65469, 65485, 65507, 65510, 65523, 65524, 65525, 65526, 65528, 65568, 65568, 65570, 65615, 65616, 65740, 65766, 65940, 65965, 66088, 66188, 66189, 66270, 66331, 66468, 66469, 66470, 66492, 66506, 66509]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_batteries_1,Batteries,1,15,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59496.9,9081.9,168,9081.912,-1,54.06,0,0,-1,-1,0,0,0,0,0,0,6235,0,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,0.92,0.92,0,0,1,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[389, 6704, 50300, 50300, 54296, 56472, 56475, 57584, 58462, 59871, 60092, 60093, 60094, 60231, 60233, 60233, 60325, 60491, 60565, 60565, 60566, 60567, 60567, 60568, 60569, 60570, 60661, 60661, 60698, 60698, 60699, 60760, 60974, 61107, 61168, 61169, 61204, 61365, 61366, 61431, 61661, 61721, 61722, 61722, 61723, 61723, 62441, 62460, 62497, 62499, 62729, 62754, 62801, 62874, 62875, 62889, 62889, 63325, 63326, 63412, 63510, 63609, 63610, 63611, 63612, 63613, 63614, 63615, 63616, 63617, 63685, 63735, 63834, 63843, 63891, 63943, 64103, 64105, 64428, 64481, 64489, 64564, 64601, 64611, 64612, 64614, 64624, 64630, 64633, 64701, 64712, 64713, 64851, 64852, 64864, 64877, 64878, 64879, 64921, 64928, 64929, 64993, 65053, 65140, 65140, 65397, 65398, 65408, 65456, 65457, 65457, 65458, 65458, 65562, 65569, 65591, 65614, 65635, 65656, 65657, 65672, 65673, 65674, 65675, 65676, 65677, 65711, 65733, 65734, 65735, 65743, 65744, 65857, 65897, 65933, 65980, 65987, 65988, 66023, 66050, 66265, 66266, 66278, 66279, 66280, 66281, 66281, 66285, 66286, 66423, 66461, 66462, 66494, 66494, 66494, 66500, 66502, 66505, 66505, 66511, 66532, 66533, 66551, 66551, 66552, 66598, 66599, 66617]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_biomass_1,Biomass,1,16,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,180.8,80,439.6,-1,2.26,0,0,-1,-1,0,0,0,0,0,0,150850,0,0,0,5.19,0,0,0,0,0,0,12.08,3.658,3.305,None,0.34,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[10026, 10026, 10026, 10026, 10091, 10300, 10387, 10387, 10387, 10472, 10840, 10840, 50224, 50224, 50224, 50363, 50492, 50492, 50696, 50696, 50696, 50837, 52099, 52099, 52099, 52099, 52099, 54015, 54327, 55094, 55094, 55094, 55094, 55160, 55160, 55161, 55602, 55602, 55602, 55602, 56898, 56898, 57102, 57102, 57154, 57163, 57163, 58007, 58056, 58429, 58429, 58429, 58429, 58429, 58699, 58699, 59395, 59461, 59461, 59461, 59461, 59461, 59461, 59461, 59877, 60100, 60571, 60960, 60960, 60960, 61501, 61502, 61503, 61846, 63094, 63094, 63622, 63622, 64005, 64027]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_conventional_hydroelectric_1,Conventional Hydroelectric,1,17,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1349.7,51,1349.715,-1,26.46,0,0,-1,-1,0,0,0,0,0,0,49259,0,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0.092,0,1,1,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,"[289, 289, 317, 317, 317, 317, 318, 318, 318, 318, 319, 319, 319, 319, 319, 320, 320, 337, 338, 338, 339, 339, 344, 344, 365, 365, 392, 393, 401, 407, 436, 436, 436, 436, 6196, 6196, 6479, 6479, 6479, 6479, 6480, 6480, 6480, 7072, 7072, 7072, 7911, 7942, 56615, 57854, 60466]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_geothermal_1,Geothermal,1,18,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,507.6,56,1137.024,-1,9.06,0,0,-1,-1,0,0,0,0,0,0,218925,0,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0.239,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[10479, 10479, 10479, 10480, 10480, 10481, 10481, 10481, 10631, 10632, 10634, 10759, 10763, 10763, 10763, 10873, 10873, 10873, 10874, 10874, 10874, 10875, 10875, 10875, 10878, 10879, 10879, 10879, 50210, 50210, 50766, 50766, 50766, 50766, 54038, 54111, 54111, 54111, 54111, 54689, 54689, 54689, 54689, 54724, 54724, 54996, 54996, 55983, 55984, 56832, 56832, 56832, 56832, 56832, 57475, 63490]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,1,19,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25807.5,1665,8,1665,-1,208.12,0,0,-1,-1,0,0,0,0,0,0,49259,0,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0.036,0,0.866,0.866,0,0,1,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[392, 392, 392, 392, 392, 392, 57729, 57729]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,1,20,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2614.4,32,2614.4,0,81.7,0,0,-1,-1,0,0,0,0,0,0,17267,0,0,0,4.76,0,0,0,0,96,2,9.59,4.339,2.488,pacific_naturalgas,0.517,0,1,1,0,0,0,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0,"[377, 389, 389, 389, 399, 404, 422, 10169, 10213, 10262, 10262, 10623, 10677, 10677, 50061, 50061, 50061, 50148, 50148, 50216, 50270, 50270, 50541, 50850, 50851, 52073, 54749, 56041, 56046, 56356, 57122, 57584]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CA_S,CA_S_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,2,21,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7481.6,18,7481.592,0,415.64,0,0,-1,-1,0,0,0,0,0,0,10642,0,0,0,3.77,0,0,0,0,96,2,7.42,1.049,0.974,pacific_naturalgas,0.403,0,1,1,0,0,0,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0,"[358, 358, 400, 408, 55295, 55345, 55518, 55656, 55656, 55985, 57901, 57901, 62115, 62115, 62115, 62116, 62116, 62116]",861.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,1,22,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4877.4,63,4877.397,0,77.42,0,0,-1,-1,0,0,0,0,0,0,10729,0,0,0,5.53,0,0,0,0,125,3.5,10.71,1.744,1.903,pacific_naturalgas,0.508,0,1,1,0,0,0,0,0,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,"[341, 341, 341, 341, 399, 399, 399, 399, 399, 400, 400, 400, 400, 400, 400, 404, 404, 422, 422, 422, 422, 10496, 10496, 10496, 10496, 50134, 50134, 50134, 50134, 55541, 55541, 55541, 56143, 56143, 56143, 56143, 57027, 57027, 57027, 57027, 57482, 57482, 57482, 57482, 57482, 57482, 57482, 57482, 57515, 57515, 57515, 57515, 57515, 57555, 57555, 57555, 59002, 59002, 59002, 59002, 59002, 60698, 60698]",925.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CA_S,CA_S_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,2,23,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2073.2,107,2073.232,0,19.38,0,0,-1,-1,0,0,0,0,0,0,14600,0,0,0,5.53,0,0,0,0,125,3.5,11.12,1.804,2.586,pacific_naturalgas,0.466,0,1,1,0,0,0,0,0,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,"[377, 408, 6060, 6060, 6060, 6060, 7824, 7987, 10042, 10115, 10175, 10206, 10206, 10427, 10427, 10501, 10685, 10776, 10884, 10884, 50115, 50200, 50200, 50464, 50464, 50610, 50751, 50751, 50752, 50752, 50752, 50963, 52076, 52076, 52077, 52077, 52078, 52078, 52078, 52096, 52096, 52147, 52147, 52147, 54936, 55510, 55512, 55513, 55538, 55540, 55542, 55542, 55934, 55934, 55934, 55934, 55935, 55935, 55935, 55935, 55950, 55950, 55951, 56039, 56039, 56051, 56090, 56090, 56090, 56144, 56144, 56144, 56144, 56232, 56232, 56471, 56472, 56473, 56474, 56475, 56569, 56569, 56914, 56914, 57001, 57585, 58056, 58056, 58058, 58100, 58122, 58168, 58168, 58168, 58169, 58258, 58258, 58914, 58914, 58914, 59456, 59456, 59457, 59458, 62176, 62176, 63285]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CA_S,CA_S_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,1,24,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2942,17,2942.003,0,173.06,0,0,-1,-1,0,0,0,0,0,0,37630,0,0,0,1.1,0,0,0,0,92,13.7,9.98,3.413,1.844,pacific_naturalgas,0.055,0,1,1,0,0,0,0,0,0,0,0,0.57,0.57,24,24,0,0,0,0,0,0,0,0,0,0,0,"[315, 315, 315, 335, 356, 356, 356, 377, 377, 377, 389, 400, 400, 6013, 6013, 50540, 57916]",11605.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CA_S,CA_S_onshore_wind_turbine_1,Onshore Wind Turbine,1,25,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4823.3,90,4823.28,0,53.59,0,0,-1,-1,0,0,0,0,0,0,43000,0,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"[10191, 10586, 10597, 10718, 50281, 50532, 50532, 50533, 50535, 50536, 50552, 50553, 50690, 50754, 50754, 50754, 50754, 50820, 50821, 52142, 52162, 52163, 54298, 54299, 54300, 54300, 54454, 54647, 54686, 54750, 54909, 54909, 54909, 54931, 55396, 56011, 56012, 56112, 56275, 56276, 56295, 56302, 56433, 56570, 56791, 57282, 57291, 57292, 57293, 57294, 57302, 57459, 57484, 57514, 57621, 57757, 57774, 57792, 57833, 57834, 57835, 57837, 57913, 57962, 58101, 58101, 58102, 58102, 58113, 58113, 58114, 58114, 58114, 58154, 58233, 58394, 58395, 59235, 59236, 59328, 60594, 61066, 61582, 61583, 61584, 62113, 63482, 63941, 64323, 66167]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA_S,CA_S_other_peaker_1,Other_peaker,1,26,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,116.2,72,116.208,0,1.61,0,0,0,0,0,0,0,0,0,0,21000,0,0,0,5.32,0,0,0,0,92,0,10.34,9.347,3.99,pacific_naturalgas,0.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 6704, 7436, 7436, 7436, 7436, 7436, 7824, 10175, 10175, 10175, 10175, 10206, 10206, 10720, 10720, 50234, 50234, 50234, 50674, 54296, 54296, 54296, 56346, 56346, 56346, 56346, 56346, 56346, 56346, 57715, 57715, 58085, 58085, 58223, 58223, 58223, 58432, 58432, 58432, 61754, 61754, 66472, 66472]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CA_S,CA_S_small_hydroelectric_1,Small Hydroelectric,1,27,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,72.8,108,423.9,-1,0.67,0,0,-1,-1,0,0,0,0,0,0,49259,0,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0.19,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[72, 314, 314, 316, 321, 323, 323, 323, 324, 324, 324, 325, 325, 325, 325, 325, 326, 326, 327, 332, 332, 336, 340, 340, 340, 340, 342, 342, 353, 354, 357, 357, 361, 361, 361, 361, 363, 385, 385, 386, 386, 387, 387, 388, 388, 391, 394, 394, 396, 397, 398, 398, 402, 403, 403, 457, 457, 479, 480, 481, 482, 483, 484, 487, 585, 585, 585, 586, 745, 905, 6449, 6644, 6645, 6645, 6646, 6647, 7147, 7147, 7147, 7942, 7942, 7942, 7942, 7942, 7942, 7942, 7942, 7942, 10139, 10139, 10162, 10222, 50076, 50076, 50147, 50233, 50375, 50492, 54017, 54017, 54343, 56125, 57364, 57364, 57854, 57854, 57854, 57854]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
