cpa_id,cluster
22603,1
22901,1
22902,1
22908,1
22918,1
22931,1
22940,1
22945,1
22947,1
23008,1
23057,1
23069,1
23075,1
23083,1
23090,1
23092,1
23093,1
23124,1
23141,1
23148,1
23165,1
23184,1
23191,1
23219,1
23230,1
23253,1
23308,1
23368,1
23422,1
23477,1
23499,1
23528,1
23611,1
23648,1
23654,1
23711,1
23726,1
29322,1
30585,1
30798,1
30812,1
30815,1
30831,1
33296,1
35427,1
35514,1
35910,1
36838,1
36843,1
36872,1
38221,1
38222,1
38235,1
38236,1
38244,1
38256,1
38258,1
38260,1
38271,1
38415,1
38474,1
38813,1
38832,1
38855,1
38856,1
38857,1
38862,1
38867,1
38876,1
38877,1
38881,1
38897,1
38898,1
38901,1
38902,1
38903,1
38904,1
38906,1
38912,1
38917,1
38918,1
38924,1
38925,1
38927,1
38929,1
38930,1
38931,1
38934,1
38935,1
38939,1
38947,1
38952,1
38953,1
38958,1
38959,1
38960,1
38961,1
38962,1
38980,1
38981,1
38986,1
38999,1
39011,1
39015,1
39018,1
39044,1
39049,1
39050,1
39059,1
39092,1
39093,1
39117,1
39119,1
39142,1
39143,1
39144,1
39145,1
39168,1
39874,1
39885,1
39886,1
39891,1
39913,1
39915,1
39964,1
39965,1
39969,1
39970,1
39994,1
40023,1
40054,1
40055,1
40058,1
40059,1
40061,1
40065,1
40067,1
40086,1
40087,1
40093,1
40094,1
40097,1
40119,1
40123,1
40124,1
40143,1
40144,1
40145,1
40146,1
40981,1
40986,1
41001,1
41002,1
41003,1
41006,1
41007,1
41009,1
41010,1
41018,1
41019,1
41020,1
41021,1
41022,1
41023,1
41025,1
41026,1
41034,1
41042,1
41542,1
41605,1
41606,1
41613,1
41614,1
41615,1
41625,1
41687,1
41689,1
41693,1
41713,1
41714,1
41735,1
41736,1
41754,1
41755,1
41756,1
41774,1
41775,1
41796,1
41797,1
42929,1
43288,1
43682,1
45078,1
45567,1
45607,1
45611,1
45612,1
45669,1
45706,1
45747,1
45748,1
45754,1
45791,1
45792,1
45834,1
45877,1
45879,1
45921,1
45922,1
45923,1
45969,1
45970,1
45971,1
46012,1
46013,1
46016,1
46022,1
46058,1
46059,1
46060,1
46061,1
46394,1
46718,1
46719,1
46771,1
46858,1
47065,1
47104,1
47125,1
47126,1
47141,1
47192,1
47199,1
47200,1
47208,1
47209,1
47211,1
47212,1
47216,1
47229,1
47230,1
47242,1
47263,1
47272,1
47291,1
47292,1
47293,1
47320,1
47321,1
47322,1
47328,1
47345,1
47346,1
49208,1
49230,1
22340,2
22629,2
22989,2
23036,2
23081,2
23171,2
23214,2
23282,2
23359,2
23408,2
23443,2
23483,2
23513,2
23523,2
23621,2
23624,2
23628,2
23659,2
29781,2
29835,2
30504,2
30505,2
30703,2
30704,2
30808,2
34756,2
34758,2
34770,2
34771,2
34902,2
35912,2
36058,2
36138,2
36170,2
36251,2
36252,2
36903,2
36912,2
36914,2
36922,2
36927,2
36935,2
36966,2
38245,2
38257,2
38270,2
38796,2
38798,2
38799,2
38815,2
38821,2
38834,2
38835,2
38836,2
38837,2
38838,2
38839,2
38841,2
38842,2
38849,2
38853,2
38854,2
38859,2
38861,2
38868,2
38873,2
38874,2
38875,2
38878,2
38879,2
38882,2
38883,2
38889,2
38893,2
38894,2
38895,2
38896,2
38899,2
38905,2
38922,2
