cpa_id,cluster
100293,1
100316,1
100335,1
100348,1
100354,1
100367,1
100371,1
100447,1
100448,1
100449,1
100451,1
100452,1
100455,1
100509,1
100531,1
100542,1
100557,1
100558,1
100571,1
100573,1
100574,1
100576,1
100577,1
100581,1
100590,1
100594,1
100601,1
100603,1
100609,1
100610,1
100624,1
100627,1
100633,1
100636,1
100643,1
100644,1
100647,1
100649,1
100650,1
100651,1
100655,1
100657,1
100658,1
100659,1
100662,1
100670,1
100677,1
100701,1
100709,1
100711,1
100715,1
100716,1
100717,1
146574,1
146577,1
146893,1
147482,1
147494,1
147495,1
147496,1
147497,1
147503,1
147504,1
147505,1
147511,1
147512,1
147513,1
147514,1
147592,1
147593,1
147594,1
148588,1
148589,1
148590,1
148591,1
148592,1
148593,1
148594,1
148595,1
148596,1
148597,1
148642,1
148643,1
148667,1
148668,1
148669,1
148670,1
148671,1
148672,1
148673,1
148674,1
148675,1
148676,1
148677,1
148678,1
148679,1
148680,1
148681,1
148682,1
148683,1
148684,1
148685,1
148686,1
148687,1
148688,1
148689,1
148690,1
148691,1
148692,1
148693,1
148695,1
148696,1
148697,1
148698,1
148699,1
148700,1
148701,1
148702,1
148706,1
148707,1
148710,1
148711,1
148727,1
148819,1
148829,1
148830,1
148831,1
148832,1
148833,1
148834,1
148835,1
148836,1
148837,1
148838,1
148839,1
148840,1
148841,1
148842,1
148843,1
148844,1
148845,1
148846,1
149763,1
149764,1
149765,1
149766,1
149767,1
149768,1
149769,1
149781,1
149782,1
149783,1
149784,1
149785,1
149786,1
149787,1
149793,1
149794,1
149795,1
149796,1
149797,1
149798,1
149799,1
149800,1
149801,1
149802,1
149805,1
149806,1
149807,1
149808,1
149809,1
149810,1
149811,1
149831,1
149832,1
149980,1
150122,1
150123,1
150124,1
150144,1
150145,1
150146,1
150147,1
150148,1
150162,1
150163,1
150164,1
150165,1
150166,1
150167,1
150168,1
150169,1
150170,1
150188,1
150189,1
150190,1
150191,1
150192,1
150193,1
150194,1
150195,1
150196,1
150214,1
150215,1
150216,1
150217,1
150218,1
150219,1
150220,1
150221,1
150222,1
150223,1
150224,1
150225,1
150241,1
150242,1
150243,1
150244,1
150245,1
150246,1
150247,1
150248,1
150249,1
150250,1
150251,1
150252,1
150270,1
150272,1
150273,1
150274,1
150288,1
150290,1
150291,1
150292,1
150303,1
150304,1
150305,1
150306,1
150317,1
150318,1
150319,1
150320,1
150321,1
150322,1
150326,1
150330,1
150353,1
150354,1
157549,1
157550,1
157555,1
157560,1
157561,1
157567,1
157569,1
157570,1
157575,1
157576,1
157579,1
157583,1
157584,1
157585,1
157586,1
157587,1
157588,1
157589,1
157590,1
157591,1
157592,1
157593,1
157594,1
157606,1
157607,1
157608,1
157609,1
157610,1
157611,1
157612,1
157618,1
157619,1
157620,1
157631,1
157632,1
157633,1
157649,1
157650,1
157651,1
157652,1
157663,1
157686,1
157687,1
157688,1
157689,1
157690,1
157712,1
157713,1
157714,1
157715,1
157716,1
157717,1
157718,1
157741,1
157743,1
157744,1
157746,1
157747,1
157748,1
157749,1
157776,1
157777,1
157778,1
157779,1
157780,1
157781,1
157802,1
157803,1
157804,1
157805,1
157806,1
157809,1
157829,1
157830,1
157831,1
157878,1
157879,1
157880,1
157881,1
157882,1
157886,1
157900,1
157901,1
157902,1
157903,1
157904,1
157905,1
157906,1
157907,1
157908,1
157910,1
157911,1
157914,1
157915,1
157916,1
157917,1
157918,1
157921,1
157922,1
157923,1
157928,1
157929,1
157930,1
157935,1
157936,1
157937,1
157938,1
157943,1
157944,1
157971,1
157972,1
157973,1
157974,1
157975,1
157976,1
157977,1
157983,1
157984,1
157985,1
157986,1
157987,1
157988,1
157989,1
157990,1
157991,1
157992,1
157993,1
157994,1
158000,1
158001,1
158006,1
158007,1
158008,1
158009,1
158010,1
158011,1
158015,1
158016,1
158017,1
158018,1
158019,1
158020,1
158024,1
158025,1
158026,1
158027,1
158028,1
158029,1
158032,1
158033,1
158034,1
158035,1
158038,1
158039,1
158045,1
158062,1
158063,1
158064,1
158066,1
158067,1
158069,1
158070,1
158071,1
158079,1
158080,1
158087,1
158088,1
158089,1
158093,1
158094,1
158095,1
158096,1
158097,1
158101,1
158102,1
158103,1
158310,1
158315,1
158318,1
158319,1
158321,1
158324,1
159385,1
159658,1
159668,1
159669,1
159677,1
159678,1
165500,1
165501,1
165518,1
165519,1
165520,1
165521,1
165534,1
165535,1
165536,1
165537,1
165547,1
165548,1
165549,1
165550,1
165560,1
165686,1
165689,1
165691,1
165692,1
165696,1
165697,1
165698,1
165704,1
165705,1
165713,1
165714,1
166015,1
166175,1
166176,1
166177,1
166178,1
166189,1
166190,1
166191,1
166202,1
166203,1
166214,1
167822,1
167979,1
167981,1
167982,1
167985,1
167986,1
167991,1
167997,1
167998,1
167999,1
168000,1
168001,1
168002,1
168008,1
168009,1
168010,1
168011,1
168012,1
168013,1
168014,1
168020,1
168021,1
168022,1
168023,1
168024,1
168025,1
168026,1
168038,1
168039,1
168040,1
168041,1
168051,1
168053,1
168184,1
168189,1
168190,1
168491,1
168492,1
168586,1
168587,1
168606,1
168607,1
168608,1
168612,1
168613,1
168614,1
168615,1
168616,1
168617,1
168618,1
168620,1
168621,1
168622,1
168623,1
168624,1
168625,1
168626,1
168627,1
168628,1
168629,1
168630,1
168633,1
168634,1
168635,1
168636,1
168637,1
168638,1
168639,1
