cpa_id,cluster
100041,1
100053,1
129113,1
129114,1
129115,1
129116,1
129117,1
129118,1
129119,1
129120,1
129121,1
129122,1
129123,1
129124,1
129125,1
129126,1
129127,1
129129,1
129130,1
129131,1
129132,1
129136,1
129137,1
129138,1
129139,1
129145,1
129146,1
129147,1
129148,1
129160,1
129161,1
132636,1
133006,1
133011,1
133012,1
133013,1
133014,1
133019,1
133020,1
133021,1
133026,1
133027,1
133028,1
133029,1
133030,1
133031,1
133032,1
133033,1
133035,1
133036,1
133037,1
133038,1
133039,1
133040,1
133041,1
133042,1
133044,1
133045,1
133046,1
133047,1
133048,1
133049,1
133050,1
133051,1
133052,1
133053,1
133054,1
133055,1
133056,1
133057,1
133058,1
133062,1
133063,1
133064,1
133065,1
133069,1
133076,1
133110,1
133111,1
133116,1
133117,1
133118,1
133119,1
133121,1
133122,1
133123,1
133124,1
133125,1
133126,1
133127,1
133128,1
133129,1
133130,1
133131,1
133132,1
133133,1
133134,1
133135,1
133136,1
133137,1
133138,1
133139,1
133140,1
133141,1
133142,1
133143,1
133144,1
133145,1
133146,1
133147,1
133148,1
133149,1
133150,1
133151,1
133152,1
133153,1
133154,1
133155,1
133156,1
133157,1
133158,1
133159,1
133160,1
133161,1
133162,1
133163,1
133164,1
133165,1
133166,1
133167,1
133168,1
133169,1
133170,1
133171,1
133172,1
133173,1
133174,1
133175,1
133176,1
133177,1
133178,1
133179,1
133180,1
133181,1
133182,1
133183,1
133187,1
133188,1
133189,1
133190,1
133191,1
133195,1
133196,1
133197,1
133198,1
133199,1
133203,1
133204,1
133205,1
133206,1
133207,1
133208,1
133209,1
133210,1
133211,1
133212,1
133213,1
133214,1
133215,1
133216,1
133217,1
133218,1
133219,1
133220,1
133221,1
133223,1
133224,1
133225,1
133671,1
133672,1
134907,1
134908,1
134977,1
138810,1
138839,1
138974,1
138975,1
139027,1
139028,1
139029,1
139030,1
139031,1
139085,1
139086,1
139087,1
139088,1
139089,1
139144,1
139145,1
139146,1
139147,1
139148,1
139149,1
139150,1
139210,1
139211,1
139212,1
139213,1
139214,1
139272,1
139273,1
139274,1
139275,1
139276,1
139277,1
139334,1
139335,1
139336,1
139337,1
139338,1
139339,1
139340,1
139341,1
139342,1
139399,1
139400,1
139401,1
139402,1
139403,1
139404,1
139405,1
139406,1
139407,1
139408,1
139409,1
139464,1
139465,1
139466,1
139467,1
139468,1
139469,1
139470,1
139471,1
139472,1
139473,1
139474,1
139475,1
139476,1
139529,1
139530,1
139531,1
139532,1
139533,1
139534,1
139535,1
139536,1
139537,1
139538,1
139539,1
139540,1
139541,1
139542,1
139543,1
139544,1
139545,1
139596,1
139597,1
139598,1
139599,1
139600,1
139601,1
139602,1
139603,1
139604,1
139605,1
139606,1
139607,1
139608,1
139609,1
139610,1
139611,1
139612,1
139613,1
139661,1
139662,1
139663,1
139664,1
139665,1
139666,1
139667,1
139668,1
139669,1
139670,1
139671,1
139672,1
139673,1
139674,1
139675,1
139676,1
139677,1
139678,1
139725,1
139726,1
139727,1
139728,1
139729,1
139730,1
139731,1
139732,1
139733,1
139734,1
139735,1
139736,1
139737,1
139738,1
139739,1
139740,1
139741,1
139742,1
139743,1
139788,1
139789,1
139790,1
139791,1
139792,1
139793,1
139794,1
139795,1
139796,1
139797,1
139798,1
139799,1
139800,1
139801,1
139802,1
139803,1
139804,1
139847,1
139848,1
139849,1
139850,1
139851,1
139852,1
139853,1
139854,1
139855,1
139856,1
139857,1
139858,1
139859,1
139860,1
139861,1
139862,1
139863,1
139902,1
139903,1
139904,1
139905,1
139906,1
139907,1
139908,1
139909,1
139910,1
139911,1
139912,1
139913,1
139914,1
139915,1
139916,1
139917,1
139918,1
139951,1
139952,1
139953,1
139954,1
139955,1
139956,1
139957,1
139958,1
139959,1
139960,1
139961,1
139962,1
139963,1
139964,1
139965,1
139994,1
139995,1
139996,1
139997,1
139998,1
139999,1
140000,1
140001,1
140002,1
140003,1
140004,1
140005,1
140006,1
140007,1
140008,1
140009,1
140037,1
140038,1
140039,1
140040,1
140041,1
140042,1
140043,1
140044,1
140045,1
140046,1
140047,1
140048,1
140073,1
140074,1
140075,1
140076,1
140077,1
140078,1
140079,1
140080,1
140081,1
140082,1
140083,1
140084,1
140106,1
140107,1
140108,1
140109,1
140110,1
140111,1
140112,1
140113,1
140114,1
140115,1
140116,1
140117,1
140137,1
140138,1
140139,1
140140,1
140141,1
140142,1
140143,1
140144,1
140145,1
140146,1
140147,1
140148,1
140168,1
140169,1
140170,1
140171,1
140172,1
140173,1
140174,1
140175,1
140176,1
140177,1
140178,1
